York Consulting – Information to aid learner decisions – November 2010,,,,,,,
  ,,,,,,,
"Q1 Summary : From the list below, please you can indicate how useful you would find the following information when making a decision about",,,,,,,
which provider and/or which course/programme of study to undertake?,,,,,,,
Base: All respondents,,,,,,,
,SUMMARY,,,,,,
,Description of course/programme (e.g. what subject/topics will be covered),"Location of where the course/programme takes place (e.g. college campus, location of provider)",How to get to the location of the course/programme by car,How to get to the location of the course/programme by public transport,Availability and cost of parking at the provider,The length of the course/programme (e.g. the number of months and years it lasts),The number of weekly hours of teaching on the course/programme
Sig. Level: 95%,a,b,c,d,e,f,g
Very useful (5.0),66,10,9,3,0,0,12,20,1,4,2,0,2,3
,6%,7%,3%,4%,0%,0%,8%,10%,10%,4%,8%,0%,25%,12%
,,,,,,,b,B,,,,,,
Somewhat useful (4.0),93,7,16,9,5,0,16,27,1,6,0,1,1,4
,9%,5%,6%,13%,26%,0%,10%,14%,10%,6%,0%,17%,13%,15%
,,,,ab,,,,AB,,,,,,
Useful (3.0),131,26,32,4,1,1,13,29,0,15,5,0,2,3
,12%,17%,11%,6%,5%,50%,8%,15%,0%,16%,19%,0%,25%,12%
,,cf,,,,,,,,,,,,
Not particularly useful (2.0),381,55,114,22,4,1,60,67,4,32,9,3,1,7
,36%,37%,40%,32%,21%,50%,38%,34%,40%,34%,35%,50%,13%,27%
Not useful at all (1.0),351,50,102,26,9,0,52,52,4,34,10,2,2,8
,33%,33%,36%,38%,47%,0%,33%,26%,40%,36%,38%,33%,25%,31%
,,,g,,,,,,,,,,,
Don't know,30,2,12,4,0,0,4,2,0,4,0,0,0,1
,3%,1%,4%,6%,0%,0%,3%,1%,0%,4%,0%,0%,0%,4%
,,,g,g,,,,,,,,,,
Mean,2.16,2.14,1.96,2.08,2.11,2.5,2.19,2.47,2.1,2.05,2.04,2,3,2.48
,,,,,,,b,aBcfI,,,,,,
Std. dev.,1.2,1.1,1,1.2,1.3,0.7,1.2,1.3,1.4,1.1,1.1,1.1,1.6,1.4
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,,,
08/11/11                                                                                                                             Page 150,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Gender -,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K
Total,1052,246,253,219,367,296,294,758,246,504,99,203
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Male,294,62,60,64,99,88,294,0,62,143,31,58
,28%,25%,24%,29%,27%,30%,100%,0%,25%,28%,31%,29%
,,,,,,,G,,,,,
Female,758,184,193,155,268,208,0,758,184,361,68,145
,72%,75%,76%,71%,73%,70%,0%,100%,75%,72%,69%,71%
,,,,,,,,F,,,,
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 151,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Gender -,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Male,294,178,99,23,5,4,6,246,6,93,84,117
,28%,29%,27%,27%,10%,40%,17%,29%,29%,30%,28%,26%
,,,,d,,,,D,,,,
Female,758,436,268,62,45,6,29,590,15,213,215,330
,72%,71%,73%,73%,90%,60%,83%,71%,71%,70%,72%,74%
,,,,,cG,,,,,,,
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 152,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Gender -,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Disability ,,,,,,,,,,
,Total,Yes,No,,,,,,,,,
Sig. Level: 95%,,a,b,,,,,,,,,
Sig. Level: 99%,,A,B,,,,,,,,,
Total,1052,219,800,,,,,,,,,
,100%,100%,100%,,,,,,,,,
Male,294,64,222,,,,,,,,,
,28%,29%,28%,,,,,,,,,
Female,758,155,578,,,,,,,,,,,
,72%,71%,72%,,,,,,,,,,,
"Columns Tested: A,B",,,,,,,,,,,,,,
08/11/11                                                                                                                             Page 153,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Gender -,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Learning provider ,,,,,,,,,,,,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Male,294,45,71,17,4,0,49,54,4,29,9,2,2,8
,28%,30%,25%,25%,21%,0%,31%,27%,40%,31%,35%,33%,25%,31%
Female,758,105,214,51,15,2,108,143,6,66,17,4,6,18
,72%,70%,75%,75%,79%,100%,69%,73%,60%,69%,65%,67%,75%,69%
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,,,
08/11/11                                                                                                                             Page 154,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
What is / was the occupation of the chief income earner in your PARENTAL household? -,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25,,
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,,
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K,,
Total,1052,246,253,219,367,296,294,758,246,504,99,203,,
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,,
"A - Professional / higher managerial (e.g. doctor, lawyer, chairman or managing director of medium or large firm)",94,28,23,17,0,38,25,69,28,49,3,14,,
,9%,11%,9%,8%,0%,13%,9%,9%,11%,10%,3%,7%,,
,,D,D,D,,D,,,j,j,,
"B - Manager / senior administrator (e.g. senior manager, owner of small business, head teacher)",240,67,46,48,0,107,69,171,67,116,22,35
,23%,27%,18%,22%,0%,36%,23%,23%,27%,23%,22%,17%
,,bD,D,D,,aBCD,,,k,,,
"C1 - Supervisor / clerical / skilled non-manual (e.g. teacher, secretary, junior manager, police constable)",280,72,60,60,0,122,84,196,72,127,26,55
,27%,29%,24%,27%,0%,41%,29%,26%,29%,25%,26%,27%
,,D,D,D,,ABCD,,,,,,
"C2 - Skilled manual worker (e.g. fireman, plumber, electrician, hairdresser)",154,31,28,30,154,0,41,113,31,72,16,35
,15%,13%,11%,14%,42%,0%,14%,15%,13%,14%,16%,17%
,,E,E,E,ABCE,,,,,,,
"D - Semi-skilled / unskilled manual worker (e.g. assembler, postman, shop assistant)",130,18,36,24,130,0,41,89,18,60,20,32
,12%,7%,14%,11%,35%,0%,14%,12%,7%,12%,20%,16%
,,E,aE,E,ABCE,,,,,,Hi,H
"E - Receiving state benefits for sickness, unemployment, old age or any other reason",83,17,35,22,83,0,17,66,17,46,4,16
,8%,7%,14%,10%,23%,0%,6%,9%,7%,9%,4%,8%
,,E,aE,E,ABCE,,,,,,,
Other,71,13,25,18,0,29,17,54,13,34,8,16
,7%,5%,10%,8%,0%,10%,6%,7%,5%,7%,8%,8%
,,D,D,D,,D,,,,,,
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 155,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
What is / was the occupation of the chief income earner in your PARENTAL household? -,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
"A - Professional / higher managerial (e.g. doctor, lawyer, chairman or managing director of medium or large firm)",94,94,0,6,8,0,5,72,1,18,29,47
,9%,15%,0%,7%,16%,0%,14%,9%,5%,6%,10%,11%
,,B,,,,,,,,,,i
"B - Manager / senior administrator (e.g. senior manager, owner of small business, head teacher)",240,240,0,15,13,1,2,203,2,65,65,110
,23%,39%,0%,18%,26%,10%,6%,24%,10%,21%,22%,25%
,,B,,,f,,,f,,,,
"C1 - Supervisor / clerical / skilled non-manual (e.g. teacher, secretary, junior manager, police constable)",280,280,0,21,14,1,9,230,1,92,81,107
,27%,46%,0%,25%,28%,10%,26%,28%,5%,30%,27%,24%
,,B,,,,,,,,,,
"C2 - Skilled manual worker (e.g. fireman, plumber, electrician, hairdresser)",154,0,154,9,3,2,4,131,5,48,44,62
,15%,0%,42%,11%,6%,20%,11%,16%,24%,16%,15%,14%
,,,A,,,,,,,,,
"D - Semi-skilled / unskilled manual worker (e.g. assembler, postman, shop assistant)",130,0,130,15,4,3,2,101,5,42,43,45
,12%,0%,35%,18%,8%,30%,6%,12%,24%,14%,14%,10%
,,,A,,,,,,,,,
"E - Receiving state benefits for sickness, unemployment, old age or any other reason",83,0,83,12,3,1,9,52,3,22,24,37
,8%,0%,23%,14%,6%,10%,26%,6%,14%,7%,8%,8%
,,,A,G,,,dG,,,,,
Other,71,0,0,7,5,2,4,47,4,19,13,39
,7%,0%,0%,8%,10%,20%,11%,6%,19%,6%,4%,9%
,,,,,,,,,,,,j
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 156,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
What is / was the occupation of the chief income earner in your PARENTAL household? -,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Disability ,,,,,,,,,,
,Total,Yes,No,,,,,,,,,
Sig. Level: 95%,,a,b,,,,,,,,,
Sig. Level: 99%,,A,B,,,,,,,,,
Total,1052,219,800,,,,,,,,,
,100%,100%,100%,,,,,,,,,
"A - Professional / higher managerial (e.g. doctor, lawyer, chairman or managing director of medium or large firm)",94,17,73
,9%,8%,9%
"B - Manager / senior administrator (e.g. senior manager, owner of small business, head teacher)",240,48,187
,23%,22%,23%
"C1 - Supervisor / clerical / skilled non-manual (e.g. teacher, secretary, junior manager, police constable)",280,60,211
,27%,27%,26%
"C2 - Skilled manual worker (e.g. fireman, plumber, electrician, hairdresser)",154,30,120
,15%,14%,15%
"D - Semi-skilled / unskilled manual worker (e.g. assembler, postman, shop assistant)",130,24,105
,12%,11%,13%
"E - Receiving state benefits for sickness, unemployment, old age or any other reason",83,22,58
,8%,10%,7%
Other,71,18,46
,7%,8%,6%
"Columns Tested: A,B",,,
08/11/11                                                                                                                             Page 157,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
What is / was the occupation of the chief income earner in your PARENTAL household? -,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Learning provider ,,,,,,,,,,,,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
"A - Professional / higher managerial (e.g. doctor, lawyer, chairman or managing director of medium or large firm)",94,16,27,10,1,0,19,10,1,4,3,0,1,1
,9%,11%,9%,15%,5%,0%,12%,5%,10%,4%,12%,0%,13%,4%
,,,,gi,,,gi,,,,,,,
"B - Manager / senior administrator (e.g. senior manager, owner of small business, head teacher)",240,34,81,18,3,0,42,35,1,18,2,2,2,2
,23%,23%,28%,26%,16%,0%,27%,18%,10%,19%,8%,33%,25%,8%
,,,G,,,,g,,,,,,,
"C1 - Supervisor / clerical / skilled non-manual (e.g. teacher, secretary, junior manager, police constable)",280,43,83,21,3,0,37,45,3,29,9,0,0,7
,27%,29%,29%,31%,16%,0%,24%,23%,30%,31%,35%,0%,0%,27%
"C2 - Skilled manual worker (e.g. fireman, plumber, electrician, hairdresser)",154,23,32,8,3,1,20,39,2,16,3,1,1,4
,15%,15%,11%,12%,16%,50%,13%,20%,20%,17%,12%,17%,13%,15%
,,,,,,,,B,,,,,,
"D - Semi-skilled / unskilled manual worker (e.g. assembler, postman, shop assistant)",130,20,27,5,3,0,16,32,1,18,3,0,3,2
,12%,13%,9%,7%,16%,0%,10%,16%,10%,19%,12%,0%,38%,8%
,,,,,,,,b,,bcf,,,,
"E - Receiving state benefits for sickness, unemployment, old age or any other reason",83,4,22,1,3,0,15,18,2,6,2,3,1,5
,8%,3%,8%,1%,16%,0%,10%,9%,20%,6%,8%,50%,13%,19%
,,,a,,,,ac,ac,,,,,,
Other,71,10,13,5,3,1,8,18,0,4,4,0,0,5
,7%,7%,5%,7%,16%,50%,5%,9%,0%,4%,15%,0%,0%,19%
,,,,,,,,b,,,,,,
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,,,
08/11/11                                                                                                                             Page 158,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
What is your ethnicity? -,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K
Total,1052,246,253,219,367,296,294,758,246,504,99,203
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Asian or Asian British - Bangladeshi,15,3,15,4,11,0,4,11,3,8,3,1
,1%,1%,6%,2%,3%,0%,1%,1%,1%,2%,3%,*%
,,,AcE,e,E,,,,,,,
Asian or Asian British - Indian,31,8,31,6,11,0,9,22,8,9,5,9
,3%,3%,12%,3%,3%,0%,3%,3%,3%,2%,5%,4%
,,E,ACDE,E,E,,,,,,i,i
Asian or Asian British - Pakistani,25,3,25,5,10,0,7,18,3,12,6,4
,2%,1%,10%,2%,3%,0%,2%,2%,1%,2%,6%,2%
,,,ACDE,E,E,,,,,,hi,
Asian or Asian British - any other Asian background,14,2,14,4,4,0,3,11,2,9,2,1
,1%,1%,6%,2%,1%,0%,1%,1%,1%,2%,2%,*%
,,,AcDE,e,,,,,,,,
Black or Black British - African,25,5,25,6,3,0,5,20,5,13,3,4
,2%,2%,10%,3%,1%,0%,2%,3%,2%,3%,3%,2%
,,e,ACDE,E,,,,,,,,
Black or Black British - Caribbean,22,2,22,4,6,0,0,22,2,10,4,6
,2%,1%,9%,2%,2%,0%,0%,3%,1%,2%,4%,3%
,,,ACDE,e,e,,,F,,,h,
Black or Black British - any other Black background,3,1,3,0,1,0,0,3,1,2,0,0
,*%,*%,1%,0%,*%,0%,0%,*%,*%,*%,0%,0%
Chinese,10,2,10,0,6,0,4,6,2,5,3,0
,1%,1%,4%,0%,2%,0%,1%,1%,1%,1%,3%,0%
,,,aCE,,e,,,,,,k,
Mixed - White and Asian,12,3,12,1,3,0,2,10,3,9,0,0
,1%,1%,5%,*%,1%,0%,1%,1%,1%,2%,0%,0%
,,,aCDE,,,,,,,,,
Mixed - White and Black African,4,2,4,0,1,0,0,4,2,2,0,0
,*%,1%,2%,0%,*%,0%,0%,1%,1%,*%,0%,0%
,,,e,,,,,,,,,
Mixed - White and Black Caribbean,7,0,7,0,4,0,3,4,0,7,0,0
,1%,0%,3%,0%,1%,0%,1%,1%,0%,1%,0%,0%
,,,AcE,,,,,,,,,
Mixed - any other Mixed background,12,3,12,2,7,0,1,11,3,8,1,0
,1%,1%,5%,1%,2%,0%,*%,1%,1%,2%,1%,0%
,,,acdE,,e,,,,,,,
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 159,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
What is your ethnicity? -,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K
Total,1052,246,253,219,367,296,294,758,246,504,99,203
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
White - British,799,203,0,169,268,296,234,565,203,374,64,158
,76%,83%,0%,77%,73%,100%,80%,75%,83%,74%,65%,78%
,,BD,,B,B,ABCD,,,iJ,,,j
White - Irish,4,0,4,2,2,0,0,4,0,1,0,3
,*%,0%,2%,1%,1%,0%,0%,1%,0%,*%,0%,1%
,,,ae,,,,,,,,,i
White - any other White background,33,6,33,11,14,0,12,21,6,17,4,6
,3%,2%,13%,5%,4%,0%,4%,3%,2%,3%,4%,3%
,,E,ACDE,E,E,,,,,,,
Other (please specify),21,1,21,4,13,0,6,15,1,9,3,8
,2%,*%,8%,2%,4%,0%,2%,2%,*%,2%,3%,4%
,,,ACdE,e,aE,,,,,,h,H
Prefer not to say,15,2,15,1,3,0,4,11,2,9,1,3
,1%,1%,6%,*%,1%,0%,1%,1%,1%,2%,1%,1%
,,,ACDE,,,,,,,,,
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 160,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
What is your ethnicity? -,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Asian or Asian British - Bangladeshi,15,3,11,15,0,0,0,0,0,4,5,6
,1%,*%,3%,18%,0%,0%,0%,0%,0%,1%,2%,1%
,,,A,DFG,,,,,,,,
Asian or Asian British - Indian,31,20,11,31,0,0,0,0,0,8,13,10
,3%,3%,3%,36%,0%,0%,0%,0%,0%,3%,4%,2%
,,,,DFG,,,,,,,,
Asian or Asian British - Pakistani,25,12,10,25,0,0,0,0,0,9,9,7
,2%,2%,3%,29%,0%,0%,0%,0%,0%,3%,3%,2%
,,,,DFG,,,,,,,,
Asian or Asian British - any other Asian background,14,7,4,14,0,0,0,0,0,3,2,9
,1%,1%,1%,16%,0%,0%,0%,0%,0%,1%,1%,2%
,,,,DfG,,,,,,,,
Black or Black British - African,25,18,3,0,25,0,0,0,0,3,2,20
,2%,3%,1%,0%,50%,0%,0%,0%,0%,1%,1%,4%
,,b,,,CFG,,,,,,,IJ
Black or Black British - Caribbean,22,15,6,0,22,0,0,0,0,0,5,17
,2%,2%,2%,0%,44%,0%,0%,0%,0%,0%,2%,4%
,,,,,CFG,,,,,,i,I
Black or Black British - any other Black background,3,2,1,0,3,0,0,0,0,0,0,3
,*%,*%,*%,0%,6%,0%,0%,0%,0%,0%,0%,1%
,,,,,cG,,,,,,,
Chinese,10,2,6,0,0,10,0,0,0,5,1,4
,1%,*%,2%,0%,0%,100%,0%,0%,0%,2%,*%,1%
,,,a,,,,,,,,,
Mixed - White and Asian,12,7,3,0,0,0,12,0,0,2,6,4
,1%,1%,1%,0%,0%,0%,34%,0%,0%,1%,2%,1%
,,,,,,,CDG,,,,,
Mixed - White and Black African,4,3,1,0,0,0,4,0,0,0,1,3
,*%,*%,*%,0%,0%,0%,11%,0%,0%,0%,*%,1%
,,,,,,,CdG,,,,,
Mixed - White and Black Caribbean,7,3,4,0,0,0,7,0,0,3,2,2
,1%,*%,1%,0%,0%,0%,20%,0%,0%,1%,1%,*%
,,,,,,,CDG,,,,,
Mixed - any other Mixed background,12,3,7,0,0,0,12,0,0,2,2,8
,1%,*%,2%,0%,0%,0%,34%,0%,0%,1%,1%,2%
,,,a,,,,CDG,,,,,
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 161,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
What is your ethnicity? -,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
White - British,799,485,268,0,0,0,0,799,0,250,240,309
,76%,79%,73%,0%,0%,0%,0%,96%,0%,82%,80%,69%
,,b,,,,,,CDF,,K,K,
White - Irish,4,2,2,0,0,0,0,4,0,2,1,1
,*%,*%,1%,0%,0%,0%,0%,*%,0%,1%,*%,*%
White - any other White background,33,18,14,0,0,0,0,33,0,11,6,16
,3%,3%,4%,0%,0%,0%,0%,4%,0%,4%,2%,4%
Other (please specify),21,4,13,0,0,0,0,0,21,3,3,15
,2%,1%,4%,0%,0%,0%,0%,0%,100%,1%,1%,3%
,,,A,,,,,,,,,ij
Prefer not to say,15,10,3,0,0,0,0,0,0,1,1,13
,1%,2%,1%,0%,0%,0%,0%,0%,0%,*%,*%,3%
,,,,,,,,,,,,ij
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                             Page 162,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
What is your ethnicity? -,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Disability ,,,,,,,,,,
,Total,Yes,No,,,,,,,,,
Sig. Level: 95%,,a,b,,,,,,,,,
Sig. Level: 99%,,A,B,,,,,,,,,
Total,1052,219,800,,,,,,,,,
,100%,100%,100%,,,,,,,,,
Asian or Asian British - Bangladeshi,15,4,9,,,,,,,,,
,1%,2%,1%,,,,,,,,,
Asian or Asian British - Indian,31,6,25,,,,,,,,,
,3%,3%,3%
Asian or Asian British - Pakistani,25,5,20
,2%,2%,3%
Asian or Asian British - any other Asian background,14,4,10
,1%,2%,1%
Black or Black British - African,25,6,18
,2%,3%,2%
Black or Black British - Caribbean,22,4,18
,2%,2%,2%
Black or Black British - any other Black background,3,0,2
,*%,0%,*%
Chinese,10,0,10
,1%,0%,1%
Mixed - White and Asian,12,1,9
,1%,*%,1%
Mixed - White and Black African,4,0,4
,*%,0%,1%
Mixed - White and Black Caribbean,7,0,7
,1%,0%,1%
Mixed - any other Mixed background,12,2,10
,1%,1%,1%
White - British,799,169,611
,76%,77%,76%
White - Irish,4,2,2
,*%,1%,*%
White - any other White background,33,11,22
,3%,5%,3%
Other (please specify),21,4,14
,2%,2%,2%
Prefer not to say,15,1,9
,1%,*%,1%
"Columns Tested: A,B",,,
08/11/11                                                                                                                             Page 163,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
What is your ethnicity? -,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Learning provider ,,,,,,,,,,,,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Asian or Asian British - Bangladeshi,15,3,3,1,0,0,5,1,0,1,0,1,0,0
,1%,2%,1%,1%,0%,0%,3%,1%,0%,1%,0%,17%,0%,0%
Asian or Asian British - Indian,31,6,7,3,0,0,3,7,0,5,0,0,0,0
,3%,4%,2%,4%,0%,0%,2%,4%,0%,5%,0%,0%,0%,0%
Asian or Asian British - Pakistani,25,4,2,1,0,0,6,5,2,1,3,0,0,1
,2%,3%,1%,1%,0%,0%,4%,3%,20%,1%,12%,0%,0%,4%
,,,,,,,b,,,,,,,
Asian or Asian British - any other Asian background,14,2,4,3,1,0,0,2,1,0,0,0,0,1
,1%,1%,1%,4%,5%,0%,0%,1%,10%,0%,0%,0%,0%,4%
,,,,Fi,,,,,,,,,,
Black or Black British - African,25,3,4,2,1,0,9,3,0,0,1,0,1,1
,2%,2%,1%,3%,5%,0%,6%,2%,0%,0%,4%,0%,13%,4%
,,,,,,,bgi,,,,,,,
Black or Black British - Caribbean,22,0,5,1,1,0,3,8,0,4,0,0,0,0
,2%,0%,2%,1%,5%,0%,2%,4%,0%,4%,0%,0%,0%,0%
,,,,,,,,a,,a,,,,
Black or Black British - any other Black background,3,0,1,0,0,0,1,1,0,0,0,0,0,0
,*%,0%,*%,0%,0%,0%,1%,1%,0%,0%,0%,0%,0%,0%
Chinese,10,4,3,0,0,0,2,1,0,0,0,0,0,0
,1%,3%,1%,0%,0%,0%,1%,1%,0%,0%,0%,0%,0%,0%
Mixed - White and Asian,12,3,6,1,0,0,2,0,0,0,0,0,0,0
,1%,2%,2%,1%,0%,0%,1%,0%,0%,0%,0%,0%,0%,0%
,,g,g,,,,,,,,,,,
Mixed - White and Black African,4,0,3,1,0,0,0,0,0,0,0,0,0,0
,*%,0%,1%,1%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Mixed - White and Black Caribbean,7,0,0,0,0,0,3,3,0,0,1,0,0,0
,1%,0%,0%,0%,0%,0%,2%,2%,0%,0%,4%,0%,0%,0%
